id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id2335472,2,2016-03-18 18:11:22,2016-03-18 18:32:43,1,-73.98113250732422,40.763938903808594,-73.99226379394531,40.74885940551758,N,1281
id1693021,1,2016-03-18 18:33:43,2016-03-18 18:46:11,1,-73.97099304199219,40.76021957397461,-73.9666290283203,40.7933349609375,N,748
id2264868,1,2016-03-18 18:22:32,2016-03-18 18:27:37,1,-73.97147369384766,40.754432678222656,-73.96585845947266,40.75438690185547,N,305
id2476978,1,2016-03-18 18:47:38,2016-03-18 19:00:22,1,-73.94898986816406,40.7816162109375,-73.96792602539062,40.75605010986328,N,764
id0082493,2,2016-03-18 19:11:34,2016-03-18 19:24:11,2,-73.98027038574219,40.75508117675781,-73.9519805908203,40.78118896484375,N,757
id1788443,1,2016-03-18 19:12:32,2016-03-18 19:12:36,1,-73.97660064697266,40.76475524902344,-73.97660064697266,40.76475143432617,N,4
id2697691,1,2016-03-18 19:13:23,2016-03-18 19:22:40,1,-73.95730590820312,40.77443313598633,-73.9836196899414,40.77941131591797,N,557
id3316862,2,2016-03-18 18:46:07,2016-03-18 19:20:00,1,-73.94853973388672,40.78223037719727,-74.00099182128906,40.73173904418945,N,2033
id2467715,1,2016-03-18 18:56:11,2016-03-18 19:00:15,3,-73.99053955078125,40.7509880065918,-74.00054168701173,40.74749755859375,N,244
id1522959,1,2016-03-18 19:59:38,2016-03-18 20:06:12,1,-73.99011993408203,40.75054931640625,-74.00155639648438,40.74664306640625,N,394
id1453030,1,2016-03-18 18:34:18,2016-03-18 18:38:44,1,-73.97361755371094,40.74341583251953,-73.9610366821289,40.76091003417969,N,266
id2485485,2,2016-03-18 19:16:00,2016-03-18 19:34:05,1,-73.98358154296875,40.75004577636719,-73.98783111572266,40.72258377075195,N,1085
id3285506,2,2016-03-18 18:20:55,2016-03-18 18:28:21,1,-73.97579193115234,40.75952911376953,-73.96109008789062,40.7641716003418,N,446
id3466802,1,2016-03-18 19:31:48,2016-03-18 19:39:20,2,-73.99295043945312,40.74371337890625,-73.98236846923827,40.75112915039063,N,452
id1732650,2,2016-03-18 18:49:18,2016-03-18 19:00:15,1,-74.0079574584961,40.723628997802734,-73.99481201171875,40.76552963256836,N,657
id1585408,2,2016-03-18 19:57:47,2016-03-18 20:25:50,1,-73.86376953125,40.769691467285156,-73.73827362060547,40.75020980834961,N,1683
id0961664,1,2016-03-18 18:54:49,2016-03-18 19:02:08,1,-73.99060821533203,40.750843048095696,-73.9830093383789,40.73897933959961,N,439
id0659481,2,2016-03-18 19:24:50,2016-03-18 19:46:13,2,-73.97093963623048,40.75933074951172,-73.99615478515625,40.73257064819336,N,1283
id0650624,1,2016-03-18 18:42:22,2016-03-18 19:21:34,1,-73.96980285644531,40.79984664916992,-73.99728393554686,40.75623321533203,N,2352
id2659710,1,2016-03-18 19:41:01,2016-03-18 19:51:37,1,-73.9523696899414,40.77736282348633,-73.97296905517578,40.75247192382813,N,636
id1002293,2,2016-03-18 19:50:19,2016-03-18 19:59:23,2,-73.98114013671875,40.73776626586913,-73.99320220947266,40.740638732910156,N,544
id0370386,2,2016-03-18 18:15:20,2016-03-18 18:36:43,5,-73.96749877929686,40.75759887695313,-73.9798812866211,40.77801132202149,N,1283
id1515562,2,2016-03-18 18:05:59,2016-03-18 18:12:32,1,-74.00372314453125,40.732154846191406,-74.0091323852539,40.715431213378906,N,393
id1140426,2,2016-03-18 18:39:34,2016-03-18 18:42:40,2,-73.99150848388672,40.76504898071289,-73.98423767089844,40.76749038696289,N,186
id1691521,2,2016-03-18 19:21:17,2016-03-18 19:28:18,3,-73.97676849365234,40.75143051147461,-73.99092102050781,40.75035095214844,N,421
id3197723,2,2016-03-18 19:39:04,2016-03-18 19:52:02,1,-73.98786163330078,40.76485061645508,-73.99024200439453,40.74436950683594,N,778
id3214691,1,2016-03-18 19:38:56,2016-03-18 19:52:10,1,-74.00424194335938,40.707332611083984,-73.94496154785155,40.78591537475585,N,794
id3888669,2,2016-03-18 19:36:37,2016-03-18 19:38:31,5,-73.95243072509766,40.77217864990234,-73.94831085205078,40.77386093139648,N,114
id3240983,1,2016-03-18 19:43:04,2016-03-18 19:56:13,1,-73.95472717285155,40.783199310302734,-73.98206329345702,40.770450592041016,N,789
id0072183,2,2016-03-18 19:28:29,2016-03-18 19:38:51,1,-73.97595977783203,40.74465942382813,-73.98828125,40.72333908081055,N,622
id0450247,1,2016-03-18 19:13:06,2016-03-18 19:32:20,1,-74.00409698486328,40.71315002441406,-73.94981384277344,40.77625274658203,N,1154
id3718189,2,2016-03-18 19:32:25,2016-03-18 19:48:28,4,-73.99732208251955,40.74679565429688,-73.99762725830078,40.72239685058594,N,963
id2676388,2,2016-03-18 19:52:51,2016-03-18 20:09:33,2,-73.98934936523438,40.73828125,-73.98873138427734,40.75854110717773,N,1002
id3371478,2,2016-03-18 19:46:31,2016-03-18 20:00:40,3,-74.00585174560547,40.71841812133789,-73.98990631103516,40.733848571777344,N,849
id0267742,2,2016-03-18 18:10:21,2016-03-18 18:24:46,1,-73.9832534790039,40.762001037597656,-73.98973083496094,40.77175903320313,N,865
id0957186,1,2016-03-18 18:38:09,2016-03-18 19:09:52,1,-73.86363983154298,40.77155685424805,-73.98027801513672,40.74424743652344,N,1903
id3334351,1,2016-03-18 18:46:22,2016-03-18 18:59:21,2,-73.97604370117188,40.744644165039055,-73.99886322021484,40.72962188720703,N,779
id0590433,2,2016-03-18 19:45:27,2016-03-18 19:48:12,1,-73.96273040771484,40.76694107055664,-73.96340942382812,40.77088165283203,N,165
id3373630,1,2016-03-18 18:36:15,2016-03-18 18:44:41,3,-73.9869842529297,40.7790641784668,-73.97075653076173,40.79861068725585,N,506
id2175726,2,2016-03-18 18:31:47,2016-03-18 18:34:30,1,-73.98351287841797,40.73447799682617,-73.98930358886719,40.72645950317383,N,163
id3816591,1,2016-03-18 19:22:34,2016-03-18 19:23:59,1,-73.94603729248048,40.77739334106445,-73.95185852050781,40.77696228027344,N,85
id2888181,1,2016-03-18 19:37:38,2016-03-18 19:52:23,1,-73.99180603027342,40.71602630615234,-73.9664535522461,40.753318786621094,N,885
id2997614,2,2016-03-18 19:59:16,2016-03-18 20:37:04,1,-73.99455261230467,40.75058364868164,-73.9782943725586,40.672950744628906,N,2268
id3680769,2,2016-03-18 19:36:47,2016-03-18 19:56:07,1,-73.99848937988281,40.74026870727539,-73.98294830322266,40.72111892700195,N,1160
id1585782,2,2016-03-18 19:41:52,2016-03-18 19:54:32,1,-73.97460174560547,40.742053985595696,-73.98439025878906,40.72563171386719,N,760
id2411099,2,2016-03-18 18:12:46,2016-03-18 18:26:31,2,-73.97798156738281,40.76292419433594,-73.9745101928711,40.788368225097656,N,825
id0055021,2,2016-03-18 18:19:41,2016-03-18 18:25:54,6,-73.99392700195312,40.76181411743164,-73.98241424560547,40.77185821533203,N,373
id2616273,1,2016-03-18 19:30:50,2016-03-18 19:47:10,2,-73.99657440185547,40.72351837158203,-73.9889144897461,40.74363327026367,N,980
id0016955,1,2016-03-18 19:47:20,2016-03-18 20:15:21,6,-73.99718475341797,40.719688415527344,-73.97532653808595,40.76530456542969,N,1681
id2294445,2,2016-03-18 18:43:33,2016-03-18 18:49:53,3,-73.96607971191406,40.767478942871094,-73.960693359375,40.76163101196289,N,380
id1124304,2,2016-03-18 19:14:00,2016-03-18 19:19:26,1,-73.99199676513672,40.740421295166016,-73.99958038330078,40.743953704833984,N,326
id0339033,2,2016-03-18 19:04:56,2016-03-18 19:20:03,2,-73.9822769165039,40.76231002807617,-73.98429870605469,40.76007080078125,N,907
id2256085,1,2016-03-18 19:41:51,2016-03-18 19:46:01,1,-73.97930145263672,40.7501335144043,-73.98776245117188,40.75064086914063,N,250
id2452485,1,2016-03-18 19:46:06,2016-03-18 20:06:14,1,-73.98974609375,40.74142074584961,-73.9637222290039,40.71038436889648,N,1208
id0745126,2,2016-03-18 19:59:51,2016-03-18 20:19:46,1,-73.97128295898438,40.75123977661133,-74.00753784179686,40.74261093139648,N,1195
id1648380,2,2016-03-18 19:20:06,2016-03-18 19:27:25,6,-73.98612213134766,40.760337829589844,-73.97386932373048,40.76460266113281,N,439
id1632715,2,2016-03-18 18:47:39,2016-03-18 19:34:54,1,-73.86382293701173,40.770263671875,-73.98763275146483,40.762222290039055,N,2835
id1410220,2,2016-03-18 19:39:29,2016-03-18 19:42:47,2,-73.96884155273438,40.76453018188477,-73.9704818725586,40.76472854614258,N,198
id0732181,1,2016-03-18 19:03:00,2016-03-18 19:03:57,1,-73.93688201904298,40.79812240600585,-73.93896484375,40.79413986206055,N,57
id3439595,1,2016-03-18 19:26:03,2016-03-18 19:33:11,1,-73.9892578125,40.73976516723633,-73.97698974609375,40.74523544311523,N,428
id0331258,1,2016-03-18 18:07:24,2016-03-18 19:15:30,4,-73.99213409423827,40.74375534057617,-73.77629852294923,40.6453857421875,N,4086
id3562107,2,2016-03-18 18:22:55,2016-03-18 18:41:32,6,-73.98741149902342,40.72911834716797,-73.96366119384766,40.715492248535156,N,1117
id2793876,2,2016-03-18 19:39:28,2016-03-18 19:52:57,1,-73.77672576904298,40.64520263671875,-73.8075942993164,40.68681716918945,N,809
id3266954,2,2016-03-18 19:50:19,2016-03-18 19:59:30,2,-73.98877716064453,40.736488342285156,-74.00263977050781,40.72665023803711,N,551
id3206656,1,2016-03-18 19:44:30,2016-03-18 19:55:09,1,-73.97343444824219,40.75533676147461,-73.99089813232422,40.734073638916016,N,639
id2601363,1,2016-03-18 19:28:29,2016-03-18 19:58:25,1,-73.96856689453125,40.770164489746094,-73.98747253417969,40.755558013916016,N,1796
id0210038,1,2016-03-18 19:14:11,2016-03-18 19:39:14,1,-74.00943756103516,40.71105575561523,-73.9753646850586,40.75762939453125,N,1503
id1527721,1,2016-03-18 18:45:03,2016-03-18 18:49:49,1,-73.98208618164062,40.778053283691406,-73.98756408691406,40.7793197631836,N,286
id1591943,1,2016-03-18 18:14:42,2016-03-18 18:20:14,2,-73.97614288330078,40.74833679199219,-73.96755981445312,40.757713317871094,N,332
id3561456,1,2016-03-18 19:37:59,2016-03-18 19:53:50,3,-73.99063873291014,40.75530624389648,-73.97576904296875,40.77632141113281,N,951
id1342615,2,2016-03-18 19:31:51,2016-03-18 19:46:13,5,-74.00994873046875,40.70998764038085,-74.00555419921875,40.73588180541992,N,862
id1943409,1,2016-03-18 18:07:54,2016-03-18 18:17:39,2,-73.97937774658203,40.764068603515625,-73.977783203125,40.77782440185547,N,585
id0098615,1,2016-03-18 19:18:59,2016-03-18 19:37:22,1,-73.98436737060547,40.74299621582031,-73.9508514404297,40.77155303955078,N,1103
id2414586,1,2016-03-18 18:31:14,2016-03-18 18:55:24,1,-73.98079681396483,40.76952362060547,-74.0043716430664,40.74740982055664,N,1450
id1591699,1,2016-03-18 19:17:06,2016-03-18 19:23:41,2,-73.96498107910156,40.760345458984375,-73.9493408203125,40.77523040771485,N,395
id2923273,2,2016-03-18 18:26:58,2016-03-18 18:42:30,2,-73.97871398925781,40.75239562988281,-73.94844818115234,40.77642059326172,N,932
id2691067,1,2016-03-18 18:31:04,2016-03-18 18:36:12,1,-73.99655151367188,40.7426872253418,-73.98927307128906,40.74774932861328,N,308
id1298866,2,2016-03-18 18:59:08,2016-03-18 19:06:15,1,-73.98963928222656,40.73843383789063,-73.98410034179686,40.74351119995117,N,427
id2465279,2,2016-03-18 18:44:32,2016-03-18 18:48:16,2,-73.98628234863281,40.731121063232415,-73.97955322265625,40.7282600402832,N,224
id2200594,2,2016-03-18 19:35:18,2016-03-18 19:42:41,1,-73.98219299316406,40.76472854614258,-73.98410797119139,40.76033401489258,N,443
id0105101,2,2016-03-18 19:00:35,2016-03-18 19:17:24,2,-74.00924682617188,40.70391845703125,-73.98236846923827,40.74852752685547,N,1009
id0458548,1,2016-03-18 19:54:27,2016-03-18 20:05:25,1,-73.97624969482422,40.77580642700195,-73.95680236816406,40.76812744140625,N,658
id0462840,1,2016-03-18 19:52:45,2016-03-18 19:59:15,1,-73.98229217529298,40.77204895019531,-73.97869873046875,40.785301208496094,Y,390
id2549306,2,2016-03-18 18:34:22,2016-03-18 18:53:02,1,-73.99102020263672,40.75592803955078,-73.95604705810547,40.7646484375,N,1120
id2183585,1,2016-03-18 19:55:36,2016-03-18 19:58:59,1,-73.99626159667969,40.73790740966797,-73.99118041992188,40.743072509765625,N,203
id2083874,2,2016-03-18 19:42:02,2016-03-18 19:47:58,2,-73.98223114013672,40.731948852539055,-73.9925765991211,40.73134994506836,N,356
id1011904,1,2016-03-18 19:46:33,2016-03-18 19:53:12,1,-73.98810577392578,40.74922561645508,-73.982177734375,40.76311874389648,N,399
id1365733,2,2016-03-18 18:10:01,2016-03-18 18:38:00,1,-73.97461700439453,40.755279541015625,-74.01165771484375,40.707969665527344,N,1679
id0976782,1,2016-03-18 18:28:15,2016-03-18 18:34:26,1,-73.99979400634766,40.72331619262695,-73.9933853149414,40.71802520751953,N,371
id0645903,1,2016-03-18 18:05:53,2016-03-18 18:16:35,1,-73.9821014404297,40.76760864257813,-73.96919250488281,40.75932312011719,N,642
id1368934,2,2016-03-18 19:26:38,2016-03-19 19:05:58,5,-74.00090789794923,40.74726486206055,-73.99493408203125,40.74467086791992,N,85160
id0535457,2,2016-03-18 18:36:32,2016-03-18 18:47:56,2,-73.99365234375,40.73579025268555,-73.9758071899414,40.73320007324219,N,684
id0376786,2,2016-03-18 19:43:40,2016-03-18 19:51:37,5,-73.97862243652342,40.75042724609375,-73.95690155029298,40.7624626159668,N,477
id1057507,2,2016-03-18 18:50:12,2016-03-18 19:02:05,5,-74.00096893310547,40.75737762451172,-73.99003601074219,40.7570915222168,N,713
id3684933,1,2016-03-18 19:34:00,2016-03-18 19:44:35,1,-73.98033142089844,40.77017211914063,-73.98033142089844,40.77017211914063,N,635
id3556864,2,2016-03-18 19:41:53,2016-03-18 19:50:03,2,-73.97831726074219,40.75285339355469,-73.9671630859375,40.76022338867188,N,490
id0894646,1,2016-03-18 18:54:15,2016-03-18 19:00:55,1,-73.9906692504883,40.75557708740234,-73.9921646118164,40.76149368286133,N,400
id3134076,2,2016-03-18 19:10:40,2016-03-18 19:14:47,1,-73.99707794189453,40.75243377685547,-74.00499725341797,40.74142074584961,N,247
id0544156,2,2016-03-18 19:42:37,2016-03-18 20:15:04,1,-73.87551116943358,40.773719787597656,-73.99781799316406,40.71841049194336,N,1947
id2401673,1,2016-03-18 18:21:41,2016-03-18 18:26:24,1,-73.98967742919923,40.75180435180664,-74.0008544921875,40.74188995361328,N,283
id1105684,2,2016-03-18 19:51:13,2016-03-18 20:02:03,1,-74.01408386230467,40.71770477294922,-73.99274444580078,40.71382141113281,N,650
id0068861,2,2016-03-18 19:03:30,2016-03-18 19:21:36,3,-73.98316192626955,40.77797317504883,-73.9848403930664,40.76023483276367,N,1086
id3162579,1,2016-03-18 18:49:38,2016-03-18 18:58:43,1,-73.95235443115234,40.777103424072266,-73.96588897705078,40.76189804077149,N,545
id3805419,2,2016-03-18 18:14:50,2016-03-18 18:20:17,1,-73.98876190185547,40.7221908569336,-73.99467468261719,40.7187614440918,N,327
id2456520,2,2016-03-18 19:48:37,2016-03-18 19:59:32,2,-73.98085021972656,40.769378662109375,-73.9832763671875,40.77761840820313,N,655
id2875886,1,2016-03-18 19:18:38,2016-03-18 19:28:51,1,-73.98778533935547,40.72426223754883,-73.996337890625,40.7371482849121,N,613
id2566452,1,2016-03-18 18:28:20,2016-03-18 18:36:07,1,-73.9980926513672,40.74084091186523,-73.98716735839844,40.729488372802734,N,467
id1113665,1,2016-03-18 19:09:47,2016-03-18 19:30:09,1,-73.991455078125,40.75000762939453,-73.95664978027344,40.73433303833008,N,1222
id0119959,2,2016-03-18 19:34:14,2016-03-18 19:50:31,4,-73.98374938964845,40.74388885498047,-73.98696899414062,40.722259521484375,N,977
id3022990,2,2016-03-18 19:09:35,2016-03-18 19:15:28,1,-73.97673034667969,40.75022888183594,-73.98738861083984,40.7387809753418,N,353
id3581594,1,2016-03-18 19:08:06,2016-03-18 19:12:45,1,-73.9531707763672,40.77593994140625,-73.95989990234375,40.76663208007813,N,279
id2895697,2,2016-03-18 19:21:42,2016-03-18 19:35:56,1,-74.01242828369139,40.70220947265625,-73.9693832397461,40.75611877441406,N,854
id0144073,1,2016-03-18 19:55:50,2016-03-18 20:01:24,1,-73.95526885986328,40.78263854980469,-73.95851135253906,40.77214813232422,N,334
id1710750,1,2016-03-18 19:51:24,2016-03-18 20:05:34,1,-73.99889373779298,40.729774475097656,-73.98529815673827,40.72765350341797,N,850
id0093190,2,2016-03-18 19:54:20,2016-03-18 20:12:45,1,-73.98666381835938,40.70243835449219,-73.9569320678711,40.71643829345703,N,1105
id1430905,1,2016-03-18 19:40:31,2016-03-18 20:20:57,1,-73.95665740966798,40.775215148925774,-73.78858184814453,40.6474838256836,N,2426
id0116406,2,2016-03-18 19:21:08,2016-03-18 19:25:15,2,-73.98353576660156,40.76534652709961,-73.9902801513672,40.77451705932617,N,247
id0591303,1,2016-03-18 18:57:44,2016-03-18 19:14:52,1,-73.97386932373048,40.76395797729492,-73.98956298828125,40.75244903564453,N,1028
id1777147,2,2016-03-18 19:33:00,2016-03-18 19:41:36,2,-73.9520263671875,40.77817916870117,-73.96688842773438,40.757301330566406,N,516
id3167432,2,2016-03-18 18:56:15,2016-03-18 19:02:46,5,-73.99049377441406,40.775352478027344,-73.97789764404298,40.787200927734375,N,391
id1017290,2,2016-03-18 18:21:02,2016-03-18 18:41:03,1,-74.00289154052734,40.76039123535156,-73.97451782226562,40.75630569458008,N,1201
id2980583,1,2016-03-18 18:41:14,2016-03-18 18:59:42,1,-73.94303131103516,40.79924392700195,-73.93890380859375,40.82683944702149,N,1108
id1288640,2,2016-03-18 18:28:10,2016-03-18 18:51:21,5,-73.99114990234375,40.74525833129883,-73.97355651855469,40.79133987426758,N,1391
id1131906,1,2016-03-18 19:50:45,2016-03-18 20:15:34,1,-73.98236846923827,40.76891326904297,-73.91146850585938,40.88448715209961,N,1489
id3068125,2,2016-03-18 19:46:06,2016-03-18 19:48:59,1,-73.97230529785155,40.75357055664063,-73.96736907958984,40.76032257080078,N,173
id0591403,2,2016-03-18 19:43:51,2016-03-18 20:02:14,1,-73.95133972167969,40.77024841308594,-73.98621368408203,40.74340057373047,N,1103
id0101892,2,2016-03-18 19:35:59,2016-03-18 19:44:35,3,-73.99038696289062,40.75152969360352,-73.97869110107422,40.75271987915039,N,516
id2734289,1,2016-03-18 19:16:21,2016-03-18 19:19:28,1,-73.99008178710938,40.71942901611328,-73.98524475097656,40.72354507446289,N,187
id3146642,1,2016-03-18 18:49:56,2016-03-18 19:38:46,2,-74.00215911865234,40.740272521972656,-73.78892517089844,40.64158630371094,N,2930
id0148655,1,2016-03-18 19:09:11,2016-03-18 19:36:30,1,-73.95447540283203,40.71683883666992,-73.96414947509766,40.77355575561523,N,1639
id0601514,2,2016-03-18 19:46:31,2016-03-18 19:51:06,2,-73.98507690429686,40.74135208129883,-73.99024200439453,40.74631881713867,N,275
id2447270,2,2016-03-18 18:57:05,2016-03-18 19:03:18,1,-73.99251556396483,40.758785247802734,-74.00228881835938,40.76101684570313,N,373
id0234648,2,2016-03-18 18:16:52,2016-03-18 18:22:20,1,-73.98571014404298,40.75756072998047,-73.9914779663086,40.75001907348633,N,328
id0993556,1,2016-03-18 18:57:50,2016-03-18 19:03:49,1,-73.9735107421875,40.79282760620117,-73.95555877685547,40.82310485839844,N,359
id2802112,1,2016-03-18 19:22:11,2016-03-18 19:35:59,1,-73.9978256225586,40.75141143798828,-73.97421264648438,40.73151397705078,N,828
id2188481,2,2016-03-18 18:56:39,2016-03-18 19:00:53,1,-73.96713256835938,40.75891876220703,-73.97164916992188,40.750484466552734,N,254
id0265724,2,2016-03-18 19:37:42,2016-03-18 20:06:33,1,-73.86345672607422,40.769718170166016,-73.988525390625,40.73918914794922,N,1731
id0891884,2,2016-03-18 18:16:26,2016-03-18 18:50:36,1,-73.95207977294923,40.77378845214844,-73.99830627441406,40.72968292236328,N,2050
id2490928,1,2016-03-18 19:06:31,2016-03-18 19:13:21,1,-73.97789764404298,40.75243377685547,-73.98756408691406,40.74878692626953,N,410
id0183087,1,2016-03-18 19:35:34,2016-03-18 20:00:58,1,-73.94799041748048,40.78300476074219,-73.988525390625,40.76241302490234,N,1524
id3634893,1,2016-03-18 19:02:39,2016-03-18 19:12:49,1,-73.97775268554686,40.75410842895508,-73.99073791503906,40.75102233886719,N,610
id1067733,1,2016-03-18 18:53:14,2016-03-18 18:59:24,1,-73.99270629882812,40.74058532714844,-73.98617553710938,40.73066711425781,N,370
id2923121,1,2016-03-18 19:37:05,2016-03-18 19:46:50,2,-73.96253204345702,40.75879669189453,-73.96172332763672,40.77943420410156,N,585
id0269073,2,2016-03-18 18:58:27,2016-03-18 19:13:26,5,-73.97579193115234,40.752174377441406,-73.91120147705078,40.76173782348633,N,899
id2490814,1,2016-03-18 18:25:50,2016-03-18 18:45:55,1,-74.00776672363281,40.72343826293945,-73.97438049316406,40.77900695800781,N,1205
id0245965,1,2016-03-18 18:03:24,2016-03-18 19:07:25,1,-73.99761962890625,40.72456359863281,-73.78180694580078,40.64442443847656,N,3841
id3120340,1,2016-03-18 18:03:14,2016-03-18 18:09:15,1,-73.97891235351562,40.75835037231445,-73.9708251953125,40.7649803161621,N,361
id0555317,2,2016-03-18 19:04:25,2016-03-18 19:15:17,3,-74.00281524658203,40.76059341430664,-74.01432037353516,40.71397018432617,N,652
id3842310,1,2016-03-18 19:35:28,2016-03-18 20:15:31,1,-73.79005432128906,40.66260147094727,-73.95758819580078,40.66576385498047,N,2403
id1210649,2,2016-03-18 18:11:14,2016-03-18 18:27:11,1,-73.98213958740234,40.748435974121094,-73.98277282714845,40.7686882019043,N,957
id1904401,2,2016-03-18 18:22:34,2016-03-18 18:31:33,1,-73.95646667480467,40.76707077026367,-73.96610260009766,40.76483154296875,N,539
id0568115,1,2016-03-18 18:15:55,2016-03-18 18:43:35,2,-73.98211669921875,40.77009963989258,-73.92618560791014,40.86756134033203,N,1660
id3333597,1,2016-03-18 18:03:29,2016-03-18 18:26:48,1,-73.98937225341797,40.75905990600585,-74.00846862792969,40.74762725830078,N,1399
id3351005,1,2016-03-18 18:51:05,2016-03-18 19:11:56,1,-73.95491790771484,40.76526260375977,-73.98821258544923,40.72319412231445,N,1251
id1510766,2,2016-03-18 19:18:40,2016-03-18 19:31:52,1,-74.0062026977539,40.712059020996094,-73.9869613647461,40.72912979125977,N,792
id3833754,2,2016-03-18 18:22:58,2016-03-18 18:29:10,1,-73.98657989501955,40.74274063110352,-73.97891235351562,40.752418518066406,N,372
id1696861,2,2016-03-18 18:32:34,2016-03-18 18:42:31,2,-73.99895477294923,40.73442840576172,-73.99185943603516,40.75426864624024,N,597
id3049954,2,2016-03-18 19:39:35,2016-03-18 19:43:42,1,-73.99581909179686,40.76456832885742,-73.99476623535155,40.75543975830078,N,247
id3184026,1,2016-03-18 19:59:47,2016-03-18 20:03:40,1,-73.95848846435547,40.77131652832031,-73.95709228515625,40.783241271972656,N,233
id0009257,1,2016-03-18 19:15:15,2016-03-18 19:28:01,1,-73.98070526123048,40.7379150390625,-74.0002670288086,40.727699279785156,N,766
id2320182,2,2016-03-18 19:09:43,2016-03-18 19:57:15,1,-73.78215789794923,40.64466094970703,-73.95478057861328,40.72053146362305,N,2852
id1390828,1,2016-03-18 18:37:20,2016-03-18 18:45:19,4,-73.99188995361328,40.74924087524415,-74.00508880615234,40.729400634765625,N,479
id1551004,2,2016-03-18 19:56:21,2016-03-18 20:02:05,1,-73.9697036743164,40.76018142700195,-73.97904205322266,40.76213836669922,N,344
id2116495,1,2016-03-18 18:40:30,2016-03-18 18:50:07,1,-74.00888061523438,40.716041564941406,-73.997802734375,40.72057342529297,N,577
id1319924,1,2016-03-18 19:11:50,2016-03-18 19:28:11,1,-73.9771957397461,40.7543830871582,-73.98909759521484,40.729225158691406,N,981
id1695262,2,2016-03-18 19:44:13,2016-03-18 19:48:44,1,-73.9515380859375,40.778358459472656,-73.95899200439453,40.768028259277344,N,271
id2989920,2,2016-03-18 18:55:33,2016-03-18 19:01:51,3,-73.97676849365234,40.758602142333984,-73.96778106689453,40.76276016235352,N,378
id2791918,2,2016-03-18 19:00:06,2016-03-18 19:30:56,2,-73.8626937866211,40.768856048583984,-73.98482513427734,40.74934768676758,N,1850
id2208533,1,2016-03-18 19:55:47,2016-03-18 20:02:48,1,-73.9932632446289,40.75246810913085,-73.9901351928711,40.75690841674805,N,421
id0619045,2,2016-03-18 19:38:46,2016-03-18 19:41:06,1,-73.96228790283203,40.76496887207031,-73.96943664550781,40.763580322265625,N,140
id0010563,2,2016-03-18 19:12:31,2016-03-18 19:39:48,1,-73.99298858642578,40.73711013793945,-73.93600463867188,40.85379028320313,N,1637
id2125115,1,2016-03-18 18:06:25,2016-03-18 18:30:21,2,-74.01087951660156,40.70287704467773,-74.01632690429686,40.67578125,N,1436
id2444834,1,2016-03-18 18:29:36,2016-03-18 18:35:42,1,-74.00234985351562,40.75515365600585,-74.0058364868164,40.74128341674805,N,366
id3730990,1,2016-03-18 18:19:43,2016-03-18 18:23:33,1,-73.97537231445312,40.74922561645508,-73.97164916992188,40.74452590942383,N,230
id0688656,1,2016-03-18 18:37:15,2016-03-18 18:57:44,1,-73.987060546875,40.739173889160156,-73.95242309570312,40.77839279174805,N,1229
id1802288,1,2016-03-18 18:30:34,2016-03-18 18:36:30,1,-73.78939819335938,40.6433982849121,-73.8006134033203,40.66889953613281,N,356
id1799870,2,2016-03-18 18:28:00,2016-03-18 18:33:58,6,-73.96329498291014,40.777591705322266,-73.95669555664062,40.77231979370117,N,358
id2404679,2,2016-03-18 19:41:52,2016-03-18 19:55:28,2,-73.98136901855469,40.78118515014648,-73.97763061523438,40.7652702331543,N,816
id2695063,2,2016-03-18 18:12:01,2016-03-18 18:21:25,1,-73.95085906982422,40.77907180786133,-73.9615478515625,40.76190948486328,N,564
id1484698,2,2016-03-18 19:27:28,2016-03-18 19:50:02,1,-73.97383880615234,40.757667541503906,-73.99677276611328,40.72530746459961,N,1354
id1018133,1,2016-03-18 19:21:02,2016-03-18 19:37:05,1,-73.99243927001955,40.74339294433594,-74.01576232910156,40.7154426574707,N,963
id2278235,1,2016-03-18 18:27:10,2016-03-18 19:02:33,1,-73.98374938964845,40.759761810302734,-73.99336242675781,40.72181701660156,N,2123
id0577769,2,2016-03-18 18:38:21,2016-03-18 18:52:41,6,-73.97305297851562,40.75434112548828,-73.99147033691406,40.75529098510742,N,860
id2814097,2,2016-03-18 18:21:41,2016-03-18 18:42:53,2,-73.97268676757811,40.754783630371094,-73.9918441772461,40.73356628417969,N,1272
id0004365,2,2016-03-18 19:41:53,2016-03-18 19:53:04,2,-74.00518035888672,40.7428092956543,-74.01171875,40.713958740234375,N,671
id1171980,2,2016-03-18 19:40:09,2016-03-18 19:48:04,5,-73.98233032226562,40.77224731445313,-73.9746551513672,40.79051971435547,N,475
id3625570,1,2016-03-18 18:50:17,2016-03-18 19:03:53,1,-73.98213958740234,40.74914169311523,-73.96121215820312,40.768287658691406,N,816
id2818152,2,2016-03-18 18:41:20,2016-03-18 18:50:51,1,-73.98623657226562,40.76068878173828,-73.99147033691406,40.74997329711913,N,571
id3450612,2,2016-03-18 18:20:24,2016-03-18 18:41:46,3,-74.01421356201173,40.71274185180664,-73.98640441894531,40.75913619995117,N,1282
id3207064,2,2016-03-18 19:39:57,2016-03-18 19:46:26,2,-73.95751953125,40.77962112426758,-73.9764633178711,40.78818893432617,N,389
